person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status
54000,RENT,3.0,HOMEIMPROVEMENT,E,12000,16.4,0.22,Y,1
42000,MORTGAGE,9.0,MEDICAL,A,8000,5.42,0.19,N,0
52000,MORTGAGE,6.0,VENTURE,A,4000,7.88,0.08,N,0
32796,RENT,3.0,MEDICAL,C,4800,12.98,0.15,Y,0
91000,MORTGAGE,8.0,VENTURE,B,2400,10.59,0.03,N,0
54000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,5000,9.63,0.09,N,0
135000,MORTGAGE,7.0,VENTURE,A,17625,7.49,0.13,N,0
98480,MORTGAGE,8.0,VENTURE,C,2500,13.22,0.03,Y,0
40000,RENT,3.0,VENTURE,A,6000,7.88,0.15,N,0
36000,RENT,4.0,MEDICAL,B,6000,11.14,0.17,N,0
60000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.49,0.13,N,0
60000,MORTGAGE,0.0,VENTURE,B,18500,10.99,0.31,N,0
52000,MORTGAGE,11.0,EDUCATION,C,5000,12.53,0.1,N,0
68400,MORTGAGE,6.0,MEDICAL,B,7000,10.65,0.08,N,1
52000,RENT,2.0,PERSONAL,D,15000,14.96,0.29,Y,1
54000,RENT,8.0,DEBTCONSOLIDATION,C,2000,13.72,0.04,Y,0
60000,RENT,3.0,VENTURE,B,11800,10.75,0.2,N,0
78000,MORTGAGE,4.0,PERSONAL,B,20000,11.49,0.26,N,0
40000,MORTGAGE,7.0,MEDICAL,B,1500,12.69,0.04,N,0
33000,RENT,2.0,PERSONAL,A,3200,8.0,0.1,N,0
96000,MORTGAGE,11.0,PERSONAL,C,6000,14.17,0.06,N,0
92500,RENT,2.0,DEBTCONSOLIDATION,A,12000,7.66,0.13,N,0
90000,MORTGAGE,8.0,EDUCATION,B,3000,9.25,0.03,N,0
28000,RENT,1.0,PERSONAL,C,7500,13.22,0.27,N,0
75000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,8000,7.51,0.11,N,0
42000,RENT,3.0,DEBTCONSOLIDATION,B,8000,10.0,0.19,N,0
35000,MORTGAGE,6.0,VENTURE,A,6600,7.9,0.19,N,0
44000,OWN,2.0,EDUCATION,C,6000,13.98,0.14,N,0
50000,RENT,8.0,VENTURE,A,8000,6.62,0.16,N,0
40000,RENT,6.0,EDUCATION,A,5000,5.42,0.13,N,0
44000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0.34,N,1
100000,RENT,3.0,VENTURE,B,18000,10.59,0.18,N,0
175000,OWN,16.0,PERSONAL,B,2000,11.49,0.06,N,0
37440,RENT,6.0,MEDICAL,C,5000,13.99,0.13,N,0
44000,MORTGAGE,4.0,DEBTCONSOLIDATION,E,2000,16.35,0.05,N,1
55000,MORTGAGE,7.0,VENTURE,A,14400,7.14,0.25,N,0
51500,RENT,2.0,HOMEIMPROVEMENT,D,4000,14.96,0.08,N,1
56000,MORTGAGE,0.0,MEDICAL,C,15000,13.98,0.27,N,0
70000,RENT,2.0,MEDICAL,A,5000,8.9,0.07,N,0
70000,RENT,5.0,VENTURE,B,14000,10.99,0.2,N,0
60000,MORTGAGE,8.0,EDUCATION,A,10000,7.88,0.17,N,0
36000,RENT,9.0,VENTURE,B,5000,11.99,0.14,N,0
19200,RENT,0.0,EDUCATION,C,5875,14.11,0.31,N,1
60000,RENT,8.0,MEDICAL,C,5000,13.99,0.08,Y,0
30000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.71,0.4,N,1
80000,MORTGAGE,0.0,PERSONAL,C,12000,12.68,0.15,N,0
66000,RENT,10.0,MEDICAL,B,12000,12.69,0.18,N,0
110000,RENT,2.0,HOMEIMPROVEMENT,A,16000,8.94,0.15,N,0
37000,RENT,1.0,MEDICAL,A,2600,7.9,0.07,N,0
139008,MORTGAGE,0.0,EDUCATION,A,11200,8.59,0.08,N,0
51780,RENT,0.0,VENTURE,A,12000,6.92,0.23,N,0
143004,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,6.99,0.07,N,0
88000,MORTGAGE,7.0,PERSONAL,B,10000,11.14,0.11,N,1
142000,MORTGAGE,8.0,PERSONAL,B,24250,11.48,0.17,N,0
40000,MORTGAGE,1.0,VENTURE,A,6500,9.63,0.16,N,0
42000,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.23,0.24,Y,0
96000,MORTGAGE,9.0,MEDICAL,B,11200,11.99,0.12,N,0
75000,MORTGAGE,17.0,EDUCATION,A,7000,5.42,0.09,N,0
175000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,15000,12.09,0.08,Y,0
54989,RENT,1.0,HOMEIMPROVEMENT,A,8000,7.51,0.15,N,1
122000,RENT,3.0,EDUCATION,B,15000,10.39,0.12,N,0
45000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,16000,11.71,0.36,N,0
70000,RENT,3.0,VENTURE,A,9000,8.49,0.13,N,0
100000,MORTGAGE,10.0,MEDICAL,C,11000,13.35,0.11,N,0
48000,RENT,0.0,DEBTCONSOLIDATION,D,9800,16.77,0.2,N,1
42000,RENT,8.0,MEDICAL,B,8450,10.25,0.2,N,0
59000,RENT,7.0,VENTURE,B,10000,11.12,0.17,N,0
60000,RENT,6.0,PERSONAL,A,12000,6.99,0.2,N,0
24000,RENT,0.0,MEDICAL,B,5000,10.62,0.21,N,0
60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5500,7.74,0.09,N,0
65000,RENT,4.0,PERSONAL,E,3000,16.7,0.05,Y,0
39996,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2500,7.51,0.06,N,0
43000,RENT,4.0,MEDICAL,C,22800,14.27,0.48,Y,1
35000,RENT,3.0,MEDICAL,A,10000,5.79,0.29,N,0
60000,MORTGAGE,6.0,PERSONAL,C,6000,13.79,0.1,Y,0
70000,RENT,0.0,HOMEIMPROVEMENT,B,22000,11.89,0.31,N,1
53000,MORTGAGE,5.0,VENTURE,D,12000,15.58,0.23,N,0
85000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5500,7.68,0.06,N,0
46320,MORTGAGE,6.0,PERSONAL,A,10000,6.99,0.23,N,0
34000,MORTGAGE,9.0,EDUCATION,B,7800,10.95,0.24,N,0
60000,MORTGAGE,7.0,EDUCATION,B,14400,11.71,0.24,N,0
30000,RENT,4.0,EDUCATION,C,5000,14.22,0.17,Y,0
35000,RENT,3.0,PERSONAL,B,10000,12.53,0.29,N,0
50000,RENT,0.0,PERSONAL,C,5000,13.48,0.1,Y,0
50000,RENT,3.0,VENTURE,C,12000,13.57,0.24,N,0
44000,RENT,3.0,MEDICAL,B,9150,10.65,0.22,N,0
44000,MORTGAGE,2.0,PERSONAL,A,11000,7.51,0.25,N,0
51000,RENT,5.0,EDUCATION,A,17000,7.9,0.33,N,1
125000,MORTGAGE,12.0,MEDICAL,C,8000,13.49,0.06,N,0
42000,RENT,5.0,VENTURE,A,2500,7.29,0.06,N,0
56004,RENT,1.0,HOMEIMPROVEMENT,B,13000,12.53,0.23,N,0
30000,RENT,6.0,EDUCATION,A,4000,7.9,0.13,N,0
75000,MORTGAGE,7.0,PERSONAL,B,9000,11.99,0.12,N,0
26400,MORTGAGE,7.0,VENTURE,C,6500,13.23,0.25,Y,0
30000,RENT,4.0,MEDICAL,C,5175,14.79,0.16,N,0
65000,RENT,5.0,VENTURE,D,10000,14.61,0.15,Y,0
42000,RENT,2.0,MEDICAL,B,10000,9.62,0.24,N,0
75000,MORTGAGE,8.0,MEDICAL,A,15000,7.9,0.2,N,0
36000,RENT,3.0,VENTURE,D,6000,15.99,0.17,Y,0
25000,RENT,6.0,MEDICAL,A,10625,8.9,0.42,N,1
39996,RENT,5.0,MEDICAL,A,14000,7.49,0.35,N,1
29004,RENT,3.0,PERSONAL,B,6000,9.99,0.2,N,0
47000,RENT,3.0,VENTURE,A,6000,6.62,0.13,N,0
60000,RENT,4.0,MEDICAL,B,15000,11.83,0.25,N,0
100111,MORTGAGE,14.0,EDUCATION,C,20000,15.23,0.2,Y,0
96000,MORTGAGE,5.0,VENTURE,A,4000,6.99,0.04,N,0
61200,MORTGAGE,7.0,PERSONAL,B,15000,10.38,0.21,N,0
44000,RENT,7.0,EDUCATION,C,7500,13.92,0.17,Y,1
48000,RENT,10.0,PERSONAL,A,8400,5.79,0.17,N,0
72000,RENT,1.0,MEDICAL,B,10000,10.95,0.14,N,0
50000,MORTGAGE,0.0,EDUCATION,C,10000,13.11,0.2,Y,0
90000,RENT,3.0,DEBTCONSOLIDATION,B,13000,10.74,0.14,N,0
60000,RENT,6.0,MEDICAL,A,5000,5.79,0.08,N,0
90000,RENT,4.0,PERSONAL,B,25000,10.99,0.26,N,1
70000,MORTGAGE,3.0,VENTURE,B,2000,11.49,0.03,N,0
37000,RENT,8.0,MEDICAL,C,9000,13.49,0.24,N,0
58500,RENT,1.0,DEBTCONSOLIDATION,C,5200,13.49,0.09,Y,0
32000,RENT,6.0,EDUCATION,B,4500,10.37,0.14,N,0
54400,MORTGAGE,4.0,MEDICAL,D,5000,14.91,0.07,Y,1
26004,RENT,1.0,DEBTCONSOLIDATION,A,6500,7.14,0.25,N,0
85224,MORTGAGE,15.0,PERSONAL,A,16000,7.51,0.19,N,0
36996,MORTGAGE,2.0,HOMEIMPROVEMENT,D,5000,12.61,0.14,Y,0
60000,RENT,4.0,PERSONAL,B,12250,11.26,0.2,N,0
55000,RENT,6.0,VENTURE,B,12000,9.91,0.22,N,0
65000,MORTGAGE,6.0,MEDICAL,B,7000,12.42,0.11,N,0
62000,RENT,1.0,MEDICAL,C,10000,12.99,0.16,Y,0
72000,MORTGAGE,5.0,EDUCATION,B,8000,11.26,0.11,N,0
65000,RENT,2.0,PERSONAL,B,10000,10.37,0.15,N,0
65000,MORTGAGE,7.0,PERSONAL,D,20000,16.07,0.31,Y,0
175000,RENT,0.0,DEBTCONSOLIDATION,B,20000,11.48,0.11,N,0
50000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,12600,11.71,0.25,N,0
66996,MORTGAGE,7.0,EDUCATION,A,7000,7.88,0.11,N,0
60000,RENT,3.0,HOMEIMPROVEMENT,B,6000,10.99,0.1,N,0
125000,MORTGAGE,8.0,EDUCATION,A,7500,6.62,0.06,N,0
78411,OTHER,7.0,DEBTCONSOLIDATION,B,15850,11.14,0.2,N,0
175000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,10000,12.53,0.03,N,0
85000,RENT,10.0,PERSONAL,B,15000,10.65,0.18,N,0
50000,MORTGAGE,8.0,VENTURE,A,5000,7.51,0.1,N,0
80000,RENT,2.0,VENTURE,B,14000,11.14,0.17,N,0
72000,RENT,14.0,MEDICAL,A,4000,8.59,0.06,N,0
42000,MORTGAGE,5.0,MEDICAL,A,10000,6.54,0.24,N,0
30000,RENT,3.0,VENTURE,B,6000,11.36,0.2,N,0
70000,RENT,0.0,EDUCATION,B,22000,9.76,0.31,N,1
57400,MORTGAGE,8.0,DEBTCONSOLIDATION,C,10500,13.49,0.18,Y,0
85000,MORTGAGE,13.0,MEDICAL,C,10000,12.98,0.12,N,0
39000,MORTGAGE,6.0,MEDICAL,D,6000,15.62,0.15,Y,1
28685,RENT,1.0,HOMEIMPROVEMENT,D,5000,12.92,0.18,Y,1
36400,RENT,5.0,MEDICAL,A,5000,7.88,0.14,N,0
39996,RENT,2.0,EDUCATION,B,6000,10.37,0.15,N,0
120000,MORTGAGE,5.0,VENTURE,C,25000,13.49,0.21,Y,0
60000,RENT,5.0,EDUCATION,B,3500,10.65,0.06,N,0
28500,MORTGAGE,3.0,EDUCATION,B,8500,12.53,0.3,N,0
75000,MORTGAGE,3.0,EDUCATION,B,15000,10.25,0.2,N,0
85000,MORTGAGE,4.0,PERSONAL,B,8000,10.99,0.09,N,0
54000,MORTGAGE,11.0,MEDICAL,A,9600,7.66,0.18,N,1
50000,RENT,1.0,EDUCATION,A,4000,7.88,0.08,N,0
60000,RENT,2.0,MEDICAL,C,5000,13.49,0.08,Y,0
90000,MORTGAGE,2.0,PERSONAL,B,13000,11.26,0.14,N,0
75000,MORTGAGE,19.0,MEDICAL,A,12000,7.49,0.16,N,0
59000,MORTGAGE,3.0,VENTURE,C,10000,13.49,0.17,N,0
55000,RENT,0.0,MEDICAL,B,8000,10.08,0.15,N,0
60000,MORTGAGE,11.0,VENTURE,B,5000,10.0,0.08,N,0
58000,RENT,12.0,VENTURE,B,10000,10.38,0.17,N,0
35000,RENT,2.0,VENTURE,A,4250,6.62,0.12,N,0
60000,MORTGAGE,11.0,DEBTCONSOLIDATION,D,16000,16.77,0.27,Y,1
24000,RENT,0.0,DEBTCONSOLIDATION,C,2000,14.35,0.08,N,0
54000,MORTGAGE,8.0,EDUCATION,A,10000,7.51,0.19,N,0
44160,RENT,7.0,MEDICAL,B,10000,12.21,0.23,N,0
75000,MORTGAGE,2.0,PERSONAL,A,12000,7.51,0.16,N,0
32000,RENT,0.0,PERSONAL,A,10000,8.59,0.31,N,1
75000,RENT,0.0,MEDICAL,B,14400,11.36,0.19,N,0
102000,MORTGAGE,5.0,EDUCATION,A,5500,7.88,0.05,N,0
38000,MORTGAGE,4.0,PERSONAL,D,10000,14.42,0.26,Y,0
72250,MORTGAGE,3.0,MEDICAL,D,28000,16.77,0.32,Y,1
75000,MORTGAGE,14.0,MEDICAL,B,20000,11.11,0.27,N,0
65000,RENT,11.0,DEBTCONSOLIDATION,A,6000,8.49,0.09,N,0
33000,RENT,3.0,PERSONAL,B,4000,10.37,0.12,N,0
27000,RENT,5.0,MEDICAL,C,4500,14.27,0.16,Y,1
56000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5500,7.14,0.1,N,0
24000,RENT,3.0,VENTURE,A,7000,8.49,0.29,N,0
52000,RENT,3.0,MEDICAL,B,5000,10.36,0.1,N,0
50000,RENT,4.0,MEDICAL,C,4500,14.22,0.09,N,0
85000,MORTGAGE,0.0,MEDICAL,B,24000,11.48,0.28,N,0
35000,RENT,5.0,MEDICAL,A,10000,7.51,0.29,N,0
55000,MORTGAGE,0.0,MEDICAL,C,18000,14.35,0.34,Y,0
105600,MORTGAGE,16.0,VENTURE,B,25000,12.18,0.23,N,0
30000,RENT,1.0,EDUCATION,A,1200,7.14,0.04,N,0
45000,RENT,0.0,EDUCATION,B,1500,10.25,0.03,N,0
120000,MORTGAGE,6.0,PERSONAL,B,15000,10.99,0.13,N,0
90000,MORTGAGE,4.0,PERSONAL,A,10000,5.79,0.11,N,0
120000,RENT,4.0,PERSONAL,B,16000,11.12,0.13,N,0
75000,MORTGAGE,2.0,MEDICAL,A,8000,7.14,0.11,N,0
102000,MORTGAGE,9.0,EDUCATION,B,7000,11.49,0.07,N,0
42000,RENT,7.0,VENTURE,A,6000,7.9,0.14,N,0
42000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6000,10.36,0.14,N,0
100000,RENT,3.0,VENTURE,B,20000,11.83,0.2,N,0
90000,RENT,2.0,MEDICAL,C,20000,12.53,0.22,N,0
77250,RENT,9.0,HOMEIMPROVEMENT,B,1200,9.2,0.02,N,0
32400,RENT,2.0,EDUCATION,E,10000,16.32,0.31,N,1
54000,MORTGAGE,3.0,PERSONAL,B,12000,10.37,0.22,N,0
75000,RENT,2.0,EDUCATION,C,13200,14.79,0.18,N,0
71000,RENT,1.0,EDUCATION,A,14400,9.32,0.2,N,0
47000,RENT,0.0,EDUCATION,A,5000,7.49,0.11,N,0
117000,MORTGAGE,4.0,EDUCATION,A,6000,6.91,0.05,N,0
150000,MORTGAGE,5.0,EDUCATION,B,15000,12.18,0.1,N,0
30000,OWN,5.0,EDUCATION,B,5000,9.91,0.17,N,0
50000,RENT,9.0,VENTURE,A,10000,7.29,0.2,N,0
84996,MORTGAGE,1.0,HOMEIMPROVEMENT,B,2500,10.74,0.03,N,0
45000,RENT,0.0,HOMEIMPROVEMENT,B,10000,9.91,0.22,N,1
47000,RENT,6.0,MEDICAL,C,8000,13.49,0.17,N,0
80000,RENT,0.0,MEDICAL,A,12000,6.54,0.15,N,0
33000,RENT,0.0,MEDICAL,B,5600,10.95,0.17,N,0
75000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10000,6.62,0.13,N,0
50000,MORTGAGE,1.0,EDUCATION,A,8000,7.49,0.16,N,0
24000,OWN,3.0,VENTURE,C,2750,13.57,0.11,Y,0
32000,RENT,0.0,MEDICAL,C,6000,12.99,0.19,N,0
60000,RENT,3.0,MEDICAL,D,10000,15.99,0.17,N,1
60000,RENT,5.0,MEDICAL,C,2800,12.99,0.05,Y,0
110000,RENT,1.0,DEBTCONSOLIDATION,B,12000,12.18,0.11,N,0
60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7000,7.14,0.12,N,0
45000,RENT,3.0,MEDICAL,C,12000,12.99,0.27,Y,0
35004,RENT,0.0,PERSONAL,B,7200,11.11,0.21,N,0
99400,MORTGAGE,6.0,VENTURE,A,24000,6.92,0.25,N,0
55000,MORTGAGE,3.0,PERSONAL,A,10250,6.62,0.19,N,0
95000,MORTGAGE,1.0,MEDICAL,A,5000,5.42,0.05,N,0
33000,RENT,8.0,MEDICAL,B,5000,10.75,0.15,N,0
85000,MORTGAGE,2.0,EDUCATION,B,8400,11.99,0.1,N,0
50000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,12000,10.0,0.24,N,0
78000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,5600,11.62,0.07,N,1
43000,RENT,5.0,DEBTCONSOLIDATION,A,10000,7.51,0.23,N,0
35000,RENT,3.0,DEBTCONSOLIDATION,C,15000,13.11,0.43,N,1
67500,RENT,2.0,DEBTCONSOLIDATION,B,3000,9.99,0.04,N,0
82000,MORTGAGE,11.0,VENTURE,A,10000,7.51,0.12,N,0
39000,RENT,7.0,PERSONAL,A,8000,7.49,0.21,N,0
30000,RENT,15.0,MEDICAL,A,5000,7.14,0.17,N,0
62000,MORTGAGE,3.0,VENTURE,A,12000,6.62,0.19,N,0
25000,MORTGAGE,4.0,MEDICAL,B,3700,9.99,0.15,N,0
70000,RENT,3.0,EDUCATION,C,12000,13.49,0.17,Y,0
30000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,2000,11.12,0.07,N,0
26000,RENT,8.0,PERSONAL,B,4800,11.49,0.18,N,0
80000,RENT,5.0,DEBTCONSOLIDATION,B,2000,11.12,0.03,N,0
55308,MORTGAGE,8.0,EDUCATION,B,2000,11.49,0.04,N,0
60000,RENT,2.0,EDUCATION,B,5000,9.99,0.08,N,0
78000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,6.03,0.1,N,0
30000,RENT,3.0,EDUCATION,B,5000,11.49,0.17,N,0
80000,MORTGAGE,15.0,VENTURE,A,12000,6.03,0.15,N,0
98000,RENT,3.0,VENTURE,A,10000,8.94,0.1,N,0
70000,MORTGAGE,8.0,EDUCATION,A,25000,7.88,0.36,N,0
78500,MORTGAGE,3.0,EDUCATION,C,15000,13.85,0.19,Y,0
70000,MORTGAGE,7.0,VENTURE,B,10000,9.88,0.14,N,0
42000,RENT,2.0,PERSONAL,B,5000,11.71,0.12,N,1
72000,MORTGAGE,6.0,VENTURE,B,20000,10.08,0.28,N,0
38000,RENT,2.0,DEBTCONSOLIDATION,C,7000,13.49,0.19,N,0
60000,RENT,6.0,VENTURE,B,25000,10.08,0.42,N,1
30000,RENT,4.0,DEBTCONSOLIDATION,D,10000,15.65,0.33,N,1
57000,MORTGAGE,5.0,PERSONAL,A,8000,5.42,0.14,N,0
60000,RENT,4.0,VENTURE,C,6000,13.49,0.1,Y,0
50000,RENT,9.0,EDUCATION,A,8000,7.14,0.16,N,0
80000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,7.88,0.19,N,0
85000,RENT,7.0,EDUCATION,D,5000,15.99,0.06,N,0
35000,RENT,0.0,MEDICAL,D,9800,15.7,0.3,N,1
35000,RENT,2.0,VENTURE,A,8000,7.51,0.23,N,0
125000,MORTGAGE,10.0,PERSONAL,B,8000,11.14,0.06,N,0
50000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,3000,7.14,0.06,N,0
57000,RENT,1.0,MEDICAL,B,9000,10.37,0.16,N,0
52000,RENT,5.0,EDUCATION,A,5000,7.49,0.1,N,0
54000,RENT,5.0,DEBTCONSOLIDATION,B,16000,9.88,0.3,N,1
34000,RENT,0.0,VENTURE,C,12000,14.26,0.35,N,1
90000,MORTGAGE,6.0,MEDICAL,B,10000,11.71,0.11,N,0
120000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8000,10.0,0.07,N,0
45600,MORTGAGE,5.0,VENTURE,C,9600,14.27,0.21,Y,0
24000,OWN,1.0,VENTURE,B,5500,9.99,0.23,N,0
69000,RENT,10.0,HOMEIMPROVEMENT,C,15000,13.99,0.22,Y,0
43200,RENT,5.0,EDUCATION,D,8000,14.96,0.19,Y,0
87920,RENT,2.0,MEDICAL,B,3000,12.21,0.03,Y,0
80000,RENT,2.0,EDUCATION,C,3600,12.99,0.04,N,0
60000,RENT,4.0,EDUCATION,B,2000,12.18,0.03,N,0
115000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8100,7.88,0.07,N,0
55000,RENT,1.0,DEBTCONSOLIDATION,C,5000,14.17,0.09,N,1
32000,RENT,2.0,PERSONAL,A,4000,7.4,0.13,N,0
44000,RENT,0.0,HOMEIMPROVEMENT,E,2000,19.42,0.05,Y,1
50000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,12000,10.37,0.24,N,0
27000,RENT,3.0,DEBTCONSOLIDATION,D,6000,14.11,0.22,Y,1
45600,MORTGAGE,6.0,MEDICAL,B,5000,12.53,0.11,N,0
40000,RENT,2.0,MEDICAL,A,4200,7.29,0.1,N,0
72000,MORTGAGE,6.0,EDUCATION,D,12000,14.96,0.17,Y,0
44760,RENT,1.0,MEDICAL,B,3300,11.71,0.07,N,0
60000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,11.49,0.17,N,0
30000,RENT,5.0,EDUCATION,A,4200,6.92,0.14,N,0
54000,RENT,6.0,EDUCATION,C,5000,15.23,0.09,Y,0
60000,OWN,9.0,VENTURE,A,12000,7.51,0.2,N,0
43000,OWN,8.0,MEDICAL,A,9000,9.63,0.21,N,0
60000,RENT,4.0,EDUCATION,A,12000,7.14,0.2,N,0
72000,MORTGAGE,15.0,MEDICAL,A,3000,6.76,0.04,N,0
80000,MORTGAGE,5.0,PERSONAL,A,6000,7.14,0.07,N,0
40000,RENT,12.0,EDUCATION,A,5000,6.03,0.13,N,0
30000,RENT,2.0,DEBTCONSOLIDATION,B,5000,12.42,0.17,N,0
75000,RENT,10.0,EDUCATION,C,14125,13.49,0.19,Y,0
41000,RENT,0.0,MEDICAL,B,1200,10.99,0.03,N,0
114400,MORTGAGE,13.0,DEBTCONSOLIDATION,B,18000,10.75,0.15,N,0
90000,RENT,3.0,PERSONAL,B,20000,10.62,0.22,N,0
34000,RENT,3.0,VENTURE,B,5000,9.99,0.15,N,0
65004,MORTGAGE,3.0,EDUCATION,B,6000,9.99,0.09,N,0
53000,RENT,0.0,EDUCATION,A,16000,7.9,0.3,N,0
60000,MORTGAGE,0.0,PERSONAL,B,10000,10.99,0.17,N,0
49000,RENT,1.0,VENTURE,E,5000,17.74,0.1,Y,1
120000,RENT,3.0,DEBTCONSOLIDATION,B,14000,12.69,0.12,N,0
150000,MORTGAGE,9.0,MEDICAL,A,9000,7.14,0.06,N,0
45000,RENT,4.0,EDUCATION,B,10000,11.14,0.22,N,0
60000,RENT,3.0,DEBTCONSOLIDATION,C,5000,13.61,0.08,N,0
31200,RENT,0.0,EDUCATION,B,3000,11.83,0.1,N,0
50000,RENT,9.0,DEBTCONSOLIDATION,B,7200,10.25,0.14,N,0
48000,RENT,0.0,PERSONAL,C,10000,13.49,0.21,N,0
44004,RENT,3.0,MEDICAL,A,6000,9.38,0.14,N,0
70000,MORTGAGE,15.0,MEDICAL,A,4800,7.51,0.07,N,0
50000,RENT,2.0,EDUCATION,C,2000,13.48,0.04,Y,0
38004,OWN,2.0,VENTURE,B,10000,11.12,0.26,N,0
50000,RENT,2.0,EDUCATION,B,10000,10.36,0.2,N,0
40000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,5000,7.29,0.13,N,0
100000,MORTGAGE,0.0,VENTURE,B,20000,11.48,0.2,N,0
79500,RENT,0.0,DEBTCONSOLIDATION,B,6000,11.36,0.08,N,0
90000,MORTGAGE,6.0,VENTURE,C,5000,13.85,0.06,N,0
80000,MORTGAGE,9.0,VENTURE,D,21600,14.84,0.26,N,0
55000,RENT,0.0,EDUCATION,A,7500,8.0,0.14,N,0
45600,MORTGAGE,12.0,PERSONAL,A,6000,8.94,0.13,N,0
80000,OWN,5.0,PERSONAL,B,12000,11.36,0.15,N,0
42000,MORTGAGE,6.0,EDUCATION,A,2500,7.66,0.06,N,0
46000,RENT,4.0,EDUCATION,C,9500,14.35,0.21,N,1
130000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000,7.51,0.05,N,0
36000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,8.9,0.14,N,0
50000,RENT,3.0,PERSONAL,D,3000,15.33,0.06,Y,0
25000,RENT,1.0,EDUCATION,A,10000,5.99,0.4,N,1
56000,MORTGAGE,3.0,PERSONAL,D,7000,14.96,0.13,N,0
50000,RENT,1.0,PERSONAL,A,3000,8.59,0.06,N,0
38250,RENT,5.0,VENTURE,D,5000,14.54,0.13,Y,0
54000,MORTGAGE,0.0,DEBTCONSOLIDATION,E,6000,17.04,0.11,N,1
60000,RENT,6.0,EDUCATION,B,20050,12.53,0.33,N,1
57000,MORTGAGE,3.0,EDUCATION,A,3000,6.91,0.05,N,0
40704,MORTGAGE,9.0,PERSONAL,C,10000,12.61,0.25,N,0
60000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000,7.88,0.17,N,0
85000,RENT,8.0,VENTURE,B,12000,10.65,0.14,N,0
55000,RENT,4.0,VENTURE,C,10000,13.49,0.18,N,0
75000,RENT,8.0,DEBTCONSOLIDATION,B,12000,10.74,0.16,N,0
42000,RENT,2.0,VENTURE,B,10000,10.37,0.24,N,0
40000,RENT,2.0,MEDICAL,A,10000,7.14,0.25,N,0
52000,MORTGAGE,3.0,EDUCATION,A,7000,7.88,0.13,N,0
62000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,6.99,0.13,N,0
48000,MORTGAGE,9.0,VENTURE,B,10000,11.99,0.21,N,0
54000,RENT,1.0,VENTURE,D,6000,16.07,0.11,Y,1
54000,RENT,4.0,MEDICAL,A,4000,6.54,0.07,N,0
96339,MORTGAGE,5.0,DEBTCONSOLIDATION,D,13350,15.7,0.13,N,1
30000,RENT,3.0,PERSONAL,A,6000,7.66,0.2,N,0
60000,MORTGAGE,7.0,EDUCATION,A,17500,7.49,0.27,N,0
175000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,20000,11.36,0.11,N,0
75000,RENT,10.0,PERSONAL,A,12000,8.49,0.16,N,0
53004,RENT,6.0,EDUCATION,C,16500,13.72,0.31,Y,1
35000,RENT,1.0,VENTURE,B,6500,11.49,0.19,N,0
45449,RENT,3.0,MEDICAL,B,15000,11.48,0.33,N,0
175000,RENT,4.0,EDUCATION,B,14000,12.69,0.07,N,0
93000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,2500,5.99,0.03,N,0
140000,MORTGAGE,13.0,HOMEIMPROVEMENT,B,10000,10.74,0.07,N,0
70000,RENT,4.0,PERSONAL,B,12000,12.42,0.17,N,0
52000,RENT,2.0,DEBTCONSOLIDATION,B,12000,9.91,0.23,N,0
