person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status,rate_burden
40000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,6000,11.99,0.15,N,0,1.7985
50000,MORTGAGE,7.0,EDUCATION,A,18650,7.9,0.37,N,0,2.923
70000,MORTGAGE,7.0,VENTURE,A,3000,7.51,0.04,N,0,0.3004
65004,RENT,16.0,PERSONAL,B,15000,10.99,0.23,N,0,2.5277000000000003
150000,MORTGAGE,11.0,VENTURE,A,6000,6.99,0.04,N,0,0.2796
108000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,18000,16.29,0.17,Y,1,2.7693
60000,RENT,4.0,PERSONAL,A,7200,7.29,0.12,N,0,0.8748
70000,RENT,2.0,VENTURE,B,10000,10.74,0.14,N,0,1.5036000000000003
74000,MORTGAGE,12.0,VENTURE,A,1000,9.63,0.01,N,0,0.09630000000000001
50000,OWN,7.0,MEDICAL,C,6600,13.8,0.13,N,0,1.7940000000000003
138000,RENT,1.0,EDUCATION,D,16000,12.8,0.12,Y,1,1.536
20000,RENT,2.0,MEDICAL,B,5500,12.21,0.26,N,0,3.1746000000000003
35000,RENT,1.0,MEDICAL,B,2400,11.49,0.07,N,0,0.8043000000000001
53000,MORTGAGE,5.0,PERSONAL,A,10000,6.99,0.19,N,0,1.3281
52000,MORTGAGE,10.0,PERSONAL,A,3600,5.99,0.07,N,0,0.41930000000000006
75000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0.2,N,0,1.576
35000,RENT,3.0,PERSONAL,B,15000,10.99,0.43,N,1,4.7257
50000,MORTGAGE,8.0,PERSONAL,A,6000,7.66,0.12,N,0,0.9192
29000,OWN,2.0,VENTURE,B,2500,10.99,0.09,N,0,0.9891
30000,RENT,4.0,DEBTCONSOLIDATION,C,3000,13.49,0.1,Y,1,1.3490000000000002
29004,MORTGAGE,7.0,EDUCATION,D,9000,14.11,0.31,N,1,4.374099999999999
50000,RENT,3.0,HOMEIMPROVEMENT,A,3000,8.49,0.06,N,0,0.5094
64500,MORTGAGE,10.0,EDUCATION,C,5000,14.17,0.07,Y,0,0.9919000000000001
70000,MORTGAGE,0.0,PERSONAL,C,6000,13.16,0.09,N,0,1.1844
65000,RENT,2.0,VENTURE,B,20000,10.25,0.31,N,1,3.1774999999999998
90000,MORTGAGE,2.0,VENTURE,A,10000,8.49,0.11,N,0,0.9339000000000001
26000,RENT,4.0,MEDICAL,C,3825,14.27,0.15,N,0,2.1405
49000,RENT,4.0,MEDICAL,A,2400,6.92,0.05,N,0,0.34600000000000003
28800,MORTGAGE,8.0,VENTURE,B,1500,10.62,0.05,N,0,0.531
64755,RENT,2.0,DEBTCONSOLIDATION,B,13200,11.58,0.2,N,0,2.3160000000000003
40000,RENT,5.0,VENTURE,A,9000,7.9,0.23,N,0,1.8170000000000002
72000,RENT,0.0,MEDICAL,C,10000,12.87,0.14,N,0,1.8018
50000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,6.76,0.12,N,0,0.8111999999999999
65000,RENT,3.0,HOMEIMPROVEMENT,C,20000,13.8,0.31,Y,1,4.2780000000000005
90000,MORTGAGE,14.0,PERSONAL,A,6000,7.14,0.07,N,0,0.4998
16800,OWN,2.0,HOMEIMPROVEMENT,B,5600,11.99,0.3,N,0,3.597
36000,OWN,0.0,EDUCATION,A,4000,5.42,0.11,N,0,0.5962
155867,MORTGAGE,15.0,EDUCATION,C,8000,12.84,0.05,N,0,0.642
30000,RENT,0.0,DEBTCONSOLIDATION,A,3000,7.51,0.1,N,0,0.751
59800,RENT,7.0,EDUCATION,D,9000,16.0,0.15,Y,0,2.4
122000,MORTGAGE,3.0,MEDICAL,D,25000,15.2,0.2,N,0,3.04
85000,MORTGAGE,4.0,MEDICAL,B,35000,10.65,0.41,N,0,4.3665
43200,MORTGAGE,5.0,VENTURE,D,7000,14.84,0.16,Y,0,2.3744
38000,RENT,3.0,DEBTCONSOLIDATION,B,1500,11.12,0.04,N,0,0.4448
42000,MORTGAGE,6.0,EDUCATION,B,2000,11.58,0.05,N,0,0.5790000000000001
65000,RENT,1.0,PERSONAL,C,8000,13.47,0.12,N,0,1.6164
50000,RENT,4.0,MEDICAL,B,12000,9.91,0.24,N,0,2.3784
55000,RENT,4.0,DEBTCONSOLIDATION,B,8000,10.37,0.15,N,0,1.5554999999999999
70000,MORTGAGE,4.0,PERSONAL,A,5600,7.29,0.08,N,0,0.5832
39396,MORTGAGE,7.0,EDUCATION,A,7800,6.54,0.21,N,0,1.3734
60000,OWN,0.0,VENTURE,A,10000,7.14,0.17,N,0,1.2138
70000,RENT,3.0,DEBTCONSOLIDATION,A,5000,8.9,0.07,N,0,0.6230000000000001
100000,MORTGAGE,4.0,EDUCATION,C,7000,12.98,0.07,N,0,0.9086000000000001
60000,OWN,5.0,EDUCATION,C,14400,15.96,0.24,N,0,3.8304
100000,MORTGAGE,1.0,EDUCATION,B,15000,11.83,0.15,N,0,1.7745
68000,RENT,6.0,VENTURE,B,18000,10.65,0.26,N,0,2.769
46800,RENT,3.0,HOMEIMPROVEMENT,A,7000,6.62,0.14,N,1,0.9268000000000001
29000,RENT,1.0,PERSONAL,B,6000,10.59,0.21,N,1,2.2239
60000,MORTGAGE,5.0,PERSONAL,B,10000,11.14,0.17,N,0,1.8938000000000001
29100,MORTGAGE,1.0,MEDICAL,D,7500,14.54,0.25,Y,1,3.635
24000,RENT,1.0,MEDICAL,B,5000,11.46,0.21,N,1,2.4066
101138,RENT,2.0,DEBTCONSOLIDATION,C,20500,13.35,0.2,N,0,2.67
85000,MORTGAGE,6.0,EDUCATION,A,14000,9.07,0.16,N,0,1.4512
50000,MORTGAGE,2.0,MEDICAL,A,6000,7.49,0.12,N,0,0.8988
40000,RENT,7.0,EDUCATION,C,2000,14.27,0.05,N,0,0.7135
40000,MORTGAGE,2.0,MEDICAL,A,2500,7.29,0.06,N,0,0.4374
89000,MORTGAGE,3.0,VENTURE,A,10000,7.51,0.11,N,0,0.8261
48000,RENT,7.0,PERSONAL,B,15000,10.46,0.31,N,1,3.2426000000000004
45000,RENT,5.0,EDUCATION,B,4500,10.37,0.1,N,0,1.037
50000,MORTGAGE,2.0,PERSONAL,A,1000,7.29,0.02,N,0,0.1458
35000,MORTGAGE,4.0,VENTURE,B,1400,9.91,0.04,N,0,0.39640000000000003
75000,RENT,4.0,PERSONAL,B,10000,11.99,0.13,N,0,1.5587
50000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,8000,13.49,0.16,N,0,2.1584
43000,RENT,0.0,EDUCATION,B,4000,10.25,0.09,N,0,0.9225
44004,RENT,2.0,MEDICAL,A,10000,5.79,0.23,N,0,1.3317
50000,RENT,7.0,DEBTCONSOLIDATION,A,12000,7.88,0.24,N,0,1.8912
48000,MORTGAGE,0.0,EDUCATION,B,6000,9.63,0.13,N,0,1.2519000000000002
65000,RENT,7.0,DEBTCONSOLIDATION,D,20000,15.33,0.31,N,1,4.7523
117500,MORTGAGE,0.0,EDUCATION,C,15000,13.47,0.13,Y,0,1.7511
60000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,15000,6.03,0.25,N,0,1.5075
60000,MORTGAGE,2.0,EDUCATION,A,2500,7.4,0.04,N,0,0.29600000000000004
55000,MORTGAGE,7.0,EDUCATION,A,4000,5.42,0.07,N,0,0.3794
50000,RENT,6.0,PERSONAL,B,6400,9.88,0.13,N,0,1.2844000000000002
83004,MORTGAGE,8.0,HOMEIMPROVEMENT,B,12000,10.0,0.15,N,0,1.5
65000,RENT,12.0,MEDICAL,C,7000,12.73,0.11,Y,0,1.4003
80000,RENT,16.0,HOMEIMPROVEMENT,B,12000,11.49,0.15,N,0,1.7235
60000,MORTGAGE,7.0,EDUCATION,B,4000,11.71,0.07,N,0,0.8197000000000001
30000,RENT,0.0,PERSONAL,B,8000,12.21,0.27,N,0,3.2967000000000004
155000,MORTGAGE,3.0,MEDICAL,A,20000,6.54,0.13,N,0,0.8502000000000001
60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,5.79,0.13,N,0,0.7527
42000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,3000,7.43,0.07,N,0,0.5201
50000,RENT,5.0,VENTURE,B,3000,10.37,0.06,N,0,0.6222
70000,RENT,3.0,VENTURE,A,9500,5.79,0.14,N,0,0.8106000000000001
45000,RENT,3.0,DEBTCONSOLIDATION,A,5000,7.49,0.11,N,0,0.8239000000000001
44908,RENT,4.0,HOMEIMPROVEMENT,D,7000,15.58,0.15,Y,1,2.3369999999999997
42000,MORTGAGE,4.0,PERSONAL,C,8000,13.61,0.19,N,0,2.5859
96000,MORTGAGE,6.0,EDUCATION,A,6000,7.9,0.06,N,0,0.474
50000,MORTGAGE,3.0,PERSONAL,C,5500,13.99,0.11,N,0,1.5389
47000,RENT,6.0,PERSONAL,C,7000,12.53,0.15,Y,0,1.8794999999999997
70000,RENT,4.0,EDUCATION,A,8000,8.9,0.11,N,0,0.9790000000000001
75000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,6000,15.23,0.08,N,0,1.2184000000000001
50000,OWN,4.0,PERSONAL,A,6000,8.49,0.12,N,0,1.0188
60000,RENT,3.0,HOMEIMPROVEMENT,A,7000,6.92,0.12,N,0,0.8303999999999999
38000,RENT,0.0,PERSONAL,C,6000,12.87,0.16,N,0,2.0591999999999997
45000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,10000,14.65,0.22,N,0,3.2230000000000003
32000,RENT,6.0,PERSONAL,B,10000,11.14,0.31,N,1,3.4534000000000002
45000,RENT,1.0,VENTURE,C,10000,13.49,0.22,N,0,2.9678
150000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,8000,10.99,0.05,N,0,0.5495
116004,MORTGAGE,5.0,PERSONAL,C,18000,13.99,0.16,Y,0,2.2384
72000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,16000,7.88,0.22,N,0,1.7336
55000,RENT,10.0,VENTURE,B,4000,11.12,0.07,N,0,0.7784
60000,MORTGAGE,3.0,VENTURE,A,4000,6.92,0.07,N,0,0.48440000000000005
42000,RENT,2.0,VENTURE,B,4000,11.11,0.1,N,0,1.111
90000,RENT,5.0,HOMEIMPROVEMENT,A,15000,7.9,0.17,N,0,1.3430000000000002
45000,RENT,3.0,VENTURE,B,17500,10.25,0.39,N,0,3.9975
46000,MORTGAGE,4.0,VENTURE,A,10000,6.03,0.22,N,0,1.3266
123000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,11.71,0.1,N,0,1.171
70000,MORTGAGE,5.0,EDUCATION,B,25000,11.71,0.35,N,0,4.0985000000000005
55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,11.71,0.36,N,0,4.2156
25000,RENT,1.0,DEBTCONSOLIDATION,D,3000,15.33,0.12,N,1,1.8396
54000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,3000,7.9,0.06,N,0,0.474
140000,MORTGAGE,14.0,VENTURE,C,16000,13.79,0.11,N,0,1.5169
40000,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.22,0.25,N,0,3.305
52000,MORTGAGE,5.0,MEDICAL,B,15000,10.38,0.29,N,0,3.0102
87500,RENT,2.0,MEDICAL,B,6000,10.75,0.07,N,0,0.7525000000000001
16800,RENT,2.0,HOMEIMPROVEMENT,D,3250,14.84,0.2,Y,1,2.968
59000,RENT,3.0,EDUCATION,C,14000,12.73,0.24,N,0,3.0552
80000,MORTGAGE,18.0,PERSONAL,B,6000,11.99,0.07,N,0,0.8393
80750,RENT,1.0,MEDICAL,E,24000,17.39,0.25,Y,1,4.3475
32004,RENT,1.0,MEDICAL,C,7500,13.22,0.27,Y,0,3.5694000000000004
70000,RENT,0.0,EDUCATION,C,20000,14.65,0.28,Y,0,4.102
70000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5000,6.03,0.07,N,0,0.42210000000000003
90000,RENT,0.0,MEDICAL,C,12000,14.26,0.13,Y,0,1.8538000000000001
48500,RENT,0.0,VENTURE,C,20000,12.41,0.41,Y,1,5.0881
30000,RENT,0.0,DEBTCONSOLIDATION,D,3600,15.95,0.12,N,1,1.914
45000,RENT,2.0,EDUCATION,B,3500,11.49,0.08,N,0,0.9192
28150,RENT,0.0,MEDICAL,B,1600,10.59,0.06,N,0,0.6354
60000,RENT,4.0,DEBTCONSOLIDATION,B,8000,10.0,0.13,N,0,1.3
40000,OWN,6.0,PERSONAL,A,6000,5.42,0.15,N,0,0.813
90000,MORTGAGE,6.0,MEDICAL,A,12000,7.51,0.13,N,0,0.9763000000000001
70000,RENT,3.0,DEBTCONSOLIDATION,C,6000,13.49,0.09,Y,0,1.2141
140000,MORTGAGE,0.0,VENTURE,D,25000,16.02,0.18,Y,0,2.8836
24000,RENT,1.0,MEDICAL,B,7500,11.14,0.33,N,1,3.6762000000000006
75000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,13.48,0.13,N,0,1.7524000000000002
80000,RENT,0.0,EDUCATION,A,4975,6.76,0.06,N,0,0.40559999999999996
40000,RENT,0.0,DEBTCONSOLIDATION,B,8000,12.42,0.2,N,0,2.484
40000,RENT,1.0,EDUCATION,A,2800,7.49,0.07,N,0,0.5243000000000001
69867,MORTGAGE,6.0,EDUCATION,A,13000,7.51,0.19,N,0,1.4269
25000,RENT,1.0,EDUCATION,B,2400,11.48,0.1,N,0,1.1480000000000001
87000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,9.99,0.11,N,0,1.0989
50000,OWN,0.0,VENTURE,A,14000,6.92,0.28,N,0,1.9376000000000002
85000,RENT,9.0,PERSONAL,B,12000,10.65,0.14,N,0,1.491
25000,OWN,7.0,VENTURE,A,4800,7.14,0.19,N,0,1.3566
35004,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7200,11.49,0.21,N,0,2.4129
68000,OWN,2.0,MEDICAL,A,15000,8.49,0.22,N,0,1.8678000000000001
62000,MORTGAGE,8.0,VENTURE,A,12500,6.03,0.2,N,0,1.2060000000000002
35000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4000,9.32,0.11,N,0,1.0252000000000001
40000,RENT,7.0,EDUCATION,B,5000,9.99,0.13,N,0,1.2987
30000,MORTGAGE,3.0,EDUCATION,A,10000,7.88,0.33,N,0,2.6004
24000,RENT,1.0,VENTURE,B,5000,10.59,0.21,N,0,2.2239
60000,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.72,0.08,Y,0,1.0976000000000001
34000,RENT,7.0,MEDICAL,B,10000,12.69,0.29,N,0,3.6800999999999995
175000,MORTGAGE,6.0,EDUCATION,A,3000,6.91,0.01,N,0,0.06910000000000001
45000,MORTGAGE,6.0,EDUCATION,A,3000,6.92,0.07,N,0,0.48440000000000005
26400,OWN,6.0,HOMEIMPROVEMENT,B,4750,9.91,0.18,N,0,1.7838
55000,MORTGAGE,4.0,MEDICAL,A,4000,5.79,0.07,N,0,0.40530000000000005
48720,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,12.42,0.21,N,0,2.6082
47000,MORTGAGE,13.0,EDUCATION,A,8000,8.0,0.17,N,0,1.36
45000,RENT,2.0,VENTURE,B,1500,11.36,0.03,N,0,0.3408
36000,RENT,4.0,PERSONAL,A,9600,7.49,0.27,N,0,2.0223
60000,RENT,2.0,VENTURE,C,10000,13.43,0.17,Y,0,2.2831
85000,RENT,4.0,VENTURE,B,20000,10.65,0.24,N,0,2.556
80000,MORTGAGE,5.0,EDUCATION,B,17000,11.14,0.21,N,0,2.3394
36000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,14500,10.25,0.4,N,0,4.1000000000000005
80400,RENT,4.0,MEDICAL,A,9000,7.14,0.11,N,0,0.7854
39000,RENT,2.0,MEDICAL,C,4000,13.99,0.1,Y,1,1.399
53000,MORTGAGE,7.0,PERSONAL,C,6000,13.99,0.11,N,0,1.5389
33600,OWN,0.0,PERSONAL,C,5000,13.99,0.15,Y,0,2.0985
59000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,10000,14.83,0.17,N,1,2.5211
24000,OWN,3.0,PERSONAL,C,3000,14.72,0.13,N,0,1.9136000000000002
125000,MORTGAGE,4.0,MEDICAL,B,6800,9.91,0.06,N,0,0.5946
25004,RENT,2.0,VENTURE,B,2550,12.21,0.1,N,0,1.221
24000,RENT,0.0,PERSONAL,D,2800,15.21,0.12,Y,1,1.8252
38000,RENT,0.0,PERSONAL,A,5000,7.75,0.13,N,0,1.0075
78000,RENT,2.0,PERSONAL,B,25000,12.18,0.32,N,1,3.8976
95000,MORTGAGE,9.0,EDUCATION,B,21000,10.25,0.22,N,0,2.255
80000,OWN,10.0,PERSONAL,A,7000,6.62,0.09,N,0,0.5958
48000,RENT,7.0,PERSONAL,A,5000,6.99,0.1,N,0,0.6990000000000001
30000,RENT,9.0,DEBTCONSOLIDATION,C,13000,13.99,0.43,Y,1,6.0157
31800,RENT,2.0,VENTURE,B,8000,10.71,0.23,N,1,2.4633000000000003
80000,MORTGAGE,8.0,PERSONAL,A,5000,7.66,0.06,N,0,0.4596
58000,RENT,7.0,EDUCATION,C,4800,13.98,0.08,Y,0,1.1184
36000,OWN,4.0,EDUCATION,A,5000,6.99,0.14,N,0,0.9786000000000001
70000,MORTGAGE,0.0,VENTURE,C,8000,14.65,0.11,N,0,1.6115000000000002
35004,RENT,0.0,PERSONAL,C,3500,14.72,0.1,Y,0,1.4720000000000002
90000,MORTGAGE,3.0,EDUCATION,B,10000,12.53,0.11,N,0,1.3782999999999999
140000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,24000,5.99,0.17,N,0,1.0183000000000002
78000,MORTGAGE,6.0,MEDICAL,C,12000,13.85,0.15,Y,0,2.0774999999999997
43800,OWN,6.0,VENTURE,A,4800,7.51,0.11,N,0,0.8261
45000,RENT,1.0,MEDICAL,B,7800,9.99,0.17,N,0,1.6983000000000001
40000,MORTGAGE,2.0,EDUCATION,B,8000,10.95,0.2,N,0,2.19
175000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,21000,10.65,0.08,N,0,0.8520000000000001
14400,RENT,0.0,MEDICAL,C,2800,13.11,0.2,Y,1,2.622
30000,RENT,0.0,PERSONAL,A,7000,9.63,0.23,N,0,2.2149
121500,MORTGAGE,13.0,HOMEIMPROVEMENT,A,6000,8.94,0.05,N,0,0.447
80000,RENT,7.0,EDUCATION,B,12800,12.42,0.16,N,0,1.9872
60000,RENT,4.0,MEDICAL,A,12000,6.03,0.2,N,0,1.2060000000000002
84000,MORTGAGE,13.0,VENTURE,A,6500,5.42,0.08,N,0,0.4336
65000,MORTGAGE,6.0,MEDICAL,B,16000,10.75,0.25,N,0,2.6875
50000,RENT,13.0,MEDICAL,C,15000,13.98,0.3,Y,0,4.194
39000,MORTGAGE,5.0,MEDICAL,A,5000,7.14,0.13,N,0,0.9282
50000,RENT,0.0,DEBTCONSOLIDATION,B,12000,10.25,0.24,N,0,2.46
24000,RENT,5.0,PERSONAL,A,4500,7.91,0.19,N,0,1.5029000000000001
70000,RENT,17.0,PERSONAL,C,35000,14.27,0.5,Y,1,7.135
71040,MORTGAGE,1.0,VENTURE,A,7000,5.79,0.1,N,0,0.5790000000000001
48000,RENT,6.0,MEDICAL,C,1000,13.49,0.02,N,0,0.2698
24000,OWN,4.0,HOMEIMPROVEMENT,D,6000,14.42,0.25,N,0,3.605
60000,MORTGAGE,12.0,PERSONAL,D,10000,15.33,0.17,N,0,2.6061
24000,RENT,5.0,MEDICAL,A,3500,5.99,0.15,N,0,0.8985
55000,MORTGAGE,13.0,PERSONAL,B,3200,12.69,0.06,N,0,0.7614
24000,RENT,0.0,EDUCATION,C,8000,13.23,0.33,N,1,4.365900000000001
30000,RENT,3.0,EDUCATION,A,2000,6.62,0.07,N,1,0.46340000000000003
52000,RENT,0.0,MEDICAL,A,10000,8.94,0.19,N,0,1.6985999999999999
66000,RENT,2.0,HOMEIMPROVEMENT,B,25000,10.25,0.38,N,1,3.895
36000,RENT,2.0,DEBTCONSOLIDATION,D,12250,16.0,0.35,Y,1,5.6
38000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,11000,6.99,0.29,N,0,2.0271
52800,RENT,1.0,DEBTCONSOLIDATION,A,11400,7.9,0.22,N,0,1.738
49000,RENT,7.0,PERSONAL,B,5000,11.71,0.1,N,1,1.171
65000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,6.76,0.07,N,0,0.4732
40000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,15000,7.9,0.38,N,0,3.0020000000000002
120000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,11050,12.69,0.09,N,0,1.1421
80000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,12.21,0.19,N,0,2.3199
70000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4000,5.42,0.06,N,0,0.3252
50000,OWN,4.0,VENTURE,B,6000,12.69,0.12,N,0,1.5228
30000,OWN,5.0,EDUCATION,A,5000,8.59,0.17,N,0,1.4603000000000002
40000,RENT,3.0,EDUCATION,A,9000,8.94,0.23,N,0,2.0562
60000,MORTGAGE,4.0,VENTURE,D,8000,15.62,0.13,Y,0,2.0306
40000,MORTGAGE,5.0,VENTURE,A,1500,8.9,0.04,N,0,0.35600000000000004
62690,MORTGAGE,6.0,VENTURE,A,4800,7.14,0.07,N,0,0.4998
51000,OWN,12.0,EDUCATION,A,1500,7.74,0.03,N,0,0.2322
42000,RENT,7.0,EDUCATION,A,12000,7.88,0.29,N,0,2.2851999999999997
100000,MORTGAGE,6.0,EDUCATION,A,5000,7.88,0.05,N,0,0.394
30000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,1000,5.42,0.03,N,0,0.1626
54400,OWN,12.0,MEDICAL,D,7000,15.99,0.11,Y,1,1.7589000000000001
62000,MORTGAGE,6.0,EDUCATION,A,5000,6.92,0.08,N,0,0.5536
36000,RENT,5.0,MEDICAL,C,10000,13.85,0.28,N,0,3.878
122004,MORTGAGE,12.0,PERSONAL,A,15000,8.59,0.13,N,0,1.1167
41000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7200,11.71,0.18,N,0,2.1078
60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7000,7.14,0.12,N,0,0.8567999999999999
42000,OWN,0.0,VENTURE,B,3500,11.58,0.08,N,0,0.9264
50000,MORTGAGE,7.0,PERSONAL,A,3600,6.99,0.07,N,0,0.48930000000000007
60000,RENT,6.0,DEBTCONSOLIDATION,C,5000,12.99,0.08,N,0,1.0392000000000001
80000,MORTGAGE,6.0,VENTURE,B,12000,10.99,0.15,N,0,1.6485
38000,RENT,3.0,DEBTCONSOLIDATION,B,8000,11.36,0.21,N,0,2.3855999999999997
30000,RENT,0.0,EDUCATION,B,4800,12.42,0.16,N,0,1.9872
70000,MORTGAGE,3.0,PERSONAL,A,7000,7.14,0.1,N,0,0.714
30000,RENT,3.0,MEDICAL,D,6000,15.99,0.2,N,1,3.1980000000000004
31000,RENT,3.0,DEBTCONSOLIDATION,D,12000,14.42,0.39,N,1,5.6238
48000,RENT,2.0,MEDICAL,B,3000,10.37,0.06,N,0,0.6222
37200,RENT,4.0,HOMEIMPROVEMENT,C,7200,13.49,0.19,N,1,2.5631
59004,RENT,5.0,DEBTCONSOLIDATION,C,20000,13.79,0.34,N,1,4.6886
175000,MORTGAGE,6.0,VENTURE,B,15000,11.83,0.06,N,0,0.7098
51000,RENT,6.0,DEBTCONSOLIDATION,A,8000,9.63,0.16,N,1,1.5408000000000002
96000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000,13.43,0.04,N,0,0.5372
95827,MORTGAGE,11.0,EDUCATION,E,15000,14.5,0.16,N,0,2.32
88000,MORTGAGE,7.0,PERSONAL,A,14000,7.88,0.16,N,0,1.2608
42000,RENT,2.0,EDUCATION,A,3000,7.29,0.07,N,0,0.5103000000000001
27000,RENT,2.0,VENTURE,B,6000,10.0,0.22,N,0,2.2
46000,RENT,6.0,DEBTCONSOLIDATION,C,11000,13.79,0.23,N,0,3.1717
46000,MORTGAGE,6.0,MEDICAL,C,9000,13.22,0.2,N,1,2.644
60000,MORTGAGE,7.0,PERSONAL,A,6000,7.29,0.1,N,0,0.7290000000000001
31200,RENT,0.0,DEBTCONSOLIDATION,D,9250,14.59,0.3,N,1,4.377
47000,RENT,7.0,PERSONAL,A,15000,7.66,0.32,N,1,2.4512
36000,MORTGAGE,8.0,EDUCATION,A,6400,6.92,0.18,N,0,1.2456
41000,RENT,0.0,MEDICAL,C,4000,12.87,0.1,Y,0,1.287
70000,RENT,4.0,DEBTCONSOLIDATION,A,6400,7.68,0.09,N,0,0.6911999999999999
65000,MORTGAGE,14.0,HOMEIMPROVEMENT,D,3000,15.33,0.05,Y,0,0.7665000000000001
40000,RENT,14.0,MEDICAL,A,14000,6.62,0.36,N,1,2.3832
52000,RENT,7.0,MEDICAL,A,8000,7.51,0.15,N,0,1.1264999999999998
52000,RENT,7.0,VENTURE,C,2500,13.79,0.05,Y,0,0.6895
80000,RENT,3.0,HOMEIMPROVEMENT,A,6400,7.88,0.08,N,0,0.6304
108366,RENT,20.0,HOMEIMPROVEMENT,B,30000,11.11,0.27,N,1,2.9997000000000003
45400,RENT,7.0,DEBTCONSOLIDATION,A,5000,7.51,0.11,N,1,0.8261
60000,MORTGAGE,11.0,VENTURE,C,5000,12.99,0.08,N,0,1.0392000000000001
62000,RENT,3.0,EDUCATION,A,8000,6.76,0.13,N,0,0.8788
63000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,11200,8.49,0.18,N,0,1.5282
75000,MORTGAGE,4.0,VENTURE,C,15000,12.73,0.2,Y,0,2.5460000000000003
66500,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.99,0.23,N,0,2.7577000000000003
72444,MORTGAGE,8.0,HOMEIMPROVEMENT,B,22650,10.65,0.31,N,0,3.3015
29496,RENT,5.0,MEDICAL,B,5500,11.11,0.18,N,0,1.9997999999999998
50000,RENT,5.0,DEBTCONSOLIDATION,B,6000,10.75,0.12,N,0,1.29
50000,MORTGAGE,0.0,PERSONAL,A,7000,9.32,0.14,N,0,1.3048000000000002
70000,RENT,5.0,EDUCATION,B,20000,12.21,0.29,N,0,3.5409
25000,RENT,8.0,PERSONAL,B,8500,12.21,0.34,N,1,4.151400000000001
38400,RENT,9.0,MEDICAL,D,10000,15.62,0.26,Y,0,4.0612
50400,MORTGAGE,7.0,EDUCATION,A,12000,7.88,0.24,N,0,1.8912
37000,RENT,5.0,EDUCATION,C,8000,15.23,0.22,Y,0,3.3506
39000,RENT,0.0,MEDICAL,C,3000,13.48,0.08,N,0,1.0784
37048,RENT,4.0,DEBTCONSOLIDATION,B,2375,12.42,0.07,N,0,0.8694000000000001
67000,RENT,2.0,EDUCATION,A,10000,6.62,0.15,N,0,0.993
33000,RENT,1.0,DEBTCONSOLIDATION,B,5000,11.99,0.15,N,0,1.7985
84000,RENT,4.0,DEBTCONSOLIDATION,B,6000,11.71,0.07,N,0,0.8197000000000001
102000,MORTGAGE,1.0,PERSONAL,A,14400,9.63,0.14,N,0,1.3482000000000003
90000,RENT,3.0,MEDICAL,C,5500,12.98,0.06,Y,0,0.7788
48000,RENT,3.0,EDUCATION,A,3000,7.51,0.06,N,0,0.45059999999999995
70000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10000,7.29,0.14,N,0,1.0206000000000002
58000,MORTGAGE,6.0,PERSONAL,B,10000,9.91,0.17,N,0,1.6847
20400,RENT,3.0,MEDICAL,C,2000,13.49,0.1,Y,0,1.3490000000000002
55000,RENT,7.0,DEBTCONSOLIDATION,C,10000,12.73,0.18,N,0,2.2914
