person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_status,intent_default_risk
45000,RENT,1.0,B,10000,12.21,0.22,0,5
26000,OWN,1.0,D,8000,14.61,0.31,0,7
50000,RENT,5.0,B,9500,10.65,0.19,0,3
175000,MORTGAGE,7.0,C,23000,14.65,0.14,0,9
42000,RENT,6.0,D,8400,16.49,0.2,1,10
81204,MORTGAGE,6.0,B,2800,11.49,0.03,1,5
63000,MORTGAGE,3.0,C,7200,13.06,0.12,0,7
26000,RENT,2.0,D,5000,12.92,0.19,1,3
33600,RENT,15.0,B,7000,9.63,0.21,1,5
83004,MORTGAGE,9.0,A,5000,9.32,0.06,0,6
27000,RENT,0.0,B,4800,11.99,0.17,0,5
108000,MORTGAGE,8.0,A,3500,5.42,0.03,0,2
54000,MORTGAGE,8.0,A,10000,7.66,0.19,0,5
30000,RENT,2.0,B,10000,10.99,0.33,0,1
72000,MORTGAGE,3.0,A,6000,6.92,0.08,0,1
65000,RENT,6.0,A,10000,7.66,0.15,0,2
70000,RENT,3.0,A,10000,8.9,0.14,0,2
60000,OTHER,4.0,A,7200,8.94,0.12,0,3
110000,RENT,3.0,C,8000,13.98,0.07,0,1
175000,MORTGAGE,6.0,A,14000,7.49,0.08,0,5
42000,RENT,4.0,A,12000,6.62,0.29,0,5
45000,RENT,1.0,C,4000,13.48,0.09,0,6
40000,MORTGAGE,5.0,A,3850,5.42,0.1,0,6
50000,MORTGAGE,6.0,B,19425,10.59,0.4,0,3
95000,MORTGAGE,10.0,C,19000,12.99,0.2,0,1
80000,RENT,5.0,C,5500,14.65,0.07,0,9
37000,RENT,14.0,C,5000,12.99,0.14,0,11
48000,RENT,5.0,B,14000,11.26,0.28,0,2
34200,RENT,0.0,A,2800,6.99,0.08,0,3
75000,MORTGAGE,6.0,C,10000,12.68,0.13,0,8
80000,MORTGAGE,2.0,A,9000,9.63,0.11,0,4
93200,RENT,1.0,A,10000,8.94,0.11,0,4
36000,RENT,7.0,A,1050,7.51,0.03,0,3
70000,MORTGAGE,10.0,B,10000,10.65,0.14,0,6
70000,RENT,6.0,C,4000,13.49,0.06,0,3
74000,RENT,3.0,B,25000,11.86,0.34,1,2
60000,RENT,3.0,F,2500,19.13,0.04,0,8
79400,OWN,12.0,A,9000,7.88,0.11,0,4
95000,RENT,0.0,A,5000,7.43,0.05,0,5
75000,MORTGAGE,10.0,B,15000,10.0,0.2,0,4
26000,RENT,2.0,B,7500,9.88,0.3,0,2
36000,RENT,0.0,A,4000,7.4,0.11,0,3
62400,RENT,4.0,D,12000,14.84,0.19,0,2
62900,MORTGAGE,3.0,E,12000,16.35,0.16,1,11
37440,RENT,3.0,B,8000,10.37,0.21,0,5
80000,MORTGAGE,7.0,A,12000,7.88,0.15,0,1
72000,MORTGAGE,10.0,B,10000,10.0,0.14,0,2
37000,RENT,6.0,A,7200,6.92,0.19,0,5
50000,RENT,5.0,B,5000,10.37,0.1,0,3
55000,MORTGAGE,11.0,B,6000,11.12,0.11,0,5
108000,MORTGAGE,6.0,A,10000,7.14,0.09,0,2
52000,RENT,5.0,B,12000,9.91,0.23,0,5
50000,RENT,0.0,A,6400,5.99,0.13,0,1
50000,MORTGAGE,0.0,C,9500,12.87,0.19,0,8
25200,RENT,0.0,A,4000,8.49,0.16,0,3
35100,MORTGAGE,9.0,C,8400,13.47,0.24,0,2
36000,RENT,3.0,B,15000,10.74,0.43,1,5
45000,MORTGAGE,7.0,A,8500,7.29,0.19,0,5
78000,MORTGAGE,4.0,A,6000,6.99,0.08,0,1
60000,MORTGAGE,7.0,B,14000,10.59,0.23,0,2
59000,RENT,2.0,A,5000,6.17,0.08,0,5
30000,RENT,2.0,C,8000,13.57,0.27,1,4
72000,RENT,26.0,A,8000,7.51,0.11,0,1
30000,RENT,5.0,B,7500,11.99,0.25,0,2
57000,RENT,3.0,D,10000,14.11,0.18,0,3
30000,RENT,5.0,B,8000,10.74,0.27,0,6
30000,RENT,1.0,C,10000,13.16,0.33,1,8
91000,RENT,3.0,B,18000,8.88,0.2,0,3
50000,RENT,1.0,C,2800,13.49,0.06,0,7
75000,MORTGAGE,10.0,A,6500,6.76,0.09,0,6
59000,RENT,0.0,D,5400,13.99,0.09,1,2
40000,RENT,3.0,B,7000,9.99,0.17,0,1
39996,RENT,2.0,B,12000,9.63,0.3,0,3
30000,RENT,4.0,A,10000,6.54,0.33,1,6
32000,MORTGAGE,7.0,D,6000,14.96,0.19,1,11
26000,RENT,1.0,B,4000,9.76,0.15,0,5
40000,RENT,4.0,B,6000,12.69,0.15,0,3
75000,RENT,4.0,B,14000,9.88,0.19,0,1
31200,RENT,2.0,A,8500,6.91,0.27,0,2
45000,MORTGAGE,9.0,A,10000,7.51,0.22,0,3
88000,RENT,2.0,E,15000,17.88,0.17,1,8
85000,MORTGAGE,9.0,A,9000,7.51,0.11,0,1
90000,MORTGAGE,7.0,C,15000,13.61,0.17,0,8
34000,RENT,0.0,B,1200,9.91,0.04,0,5
120000,RENT,1.0,B,10000,10.37,0.08,0,2
38000,RENT,1.0,C,8000,13.16,0.21,0,7
115000,MORTGAGE,14.0,B,9925,11.14,0.09,0,3
30000,MORTGAGE,7.0,B,9200,12.42,0.32,0,1
24000,RENT,0.0,A,5000,8.94,0.21,0,5
60000,MORTGAGE,5.0,C,22000,13.49,0.37,0,1
36000,OWN,5.0,B,4000,11.14,0.11,0,4
75000,RENT,1.0,C,9100,13.79,0.12,0,12
42000,MORTGAGE,9.0,A,4000,8.94,0.1,0,1
150000,MORTGAGE,16.0,A,12000,5.99,0.08,0,4
42000,RENT,4.0,B,17500,11.48,0.45,1,1
50000,RENT,0.0,B,10800,8.88,0.22,0,6
35000,RENT,4.0,D,3600,14.54,0.1,0,3
26000,OWN,0.0,A,8000,6.62,0.31,0,4
80004,MORTGAGE,7.0,A,3600,6.39,0.04,0,2
45996,MORTGAGE,12.0,D,6000,15.58,0.13,1,10
87000,MORTGAGE,0.0,A,10000,6.62,0.11,0,5
30000,RENT,4.0,C,3000,13.92,0.1,0,7
54996,MORTGAGE,8.0,B,8000,11.86,0.15,0,3
37000,RENT,0.0,C,5000,13.79,0.14,0,9
50000,OWN,5.0,C,8000,13.43,0.16,0,10
96000,OWN,4.0,B,10000,12.69,0.1,0,3
47233,RENT,12.0,A,5000,7.43,0.11,0,6
54000,RENT,2.0,A,4000,7.29,0.07,0,6
40000,RENT,0.0,B,11000,11.83,0.28,0,2
109000,MORTGAGE,9.0,C,15000,12.73,0.14,0,6
45000,RENT,0.0,C,1200,13.8,0.03,0,6
38000,RENT,4.0,D,12000,15.21,0.31,1,3
84000,MORTGAGE,1.0,B,12000,11.89,0.14,0,5
40000,RENT,4.0,C,17000,13.48,0.42,1,4
80000,RENT,10.0,A,6000,7.51,0.07,0,4
40000,OWN,1.0,A,6400,9.32,0.16,0,5
80000,MORTGAGE,7.0,B,15000,11.26,0.19,0,5
85500,RENT,2.0,C,19000,13.11,0.22,0,8
90000,MORTGAGE,0.0,B,7000,9.25,0.08,0,6
65000,MORTGAGE,2.0,B,6000,11.49,0.09,0,3
58000,RENT,1.0,B,4000,11.12,0.07,0,1
62000,OWN,3.0,A,6000,7.88,0.1,0,3
69000,RENT,9.0,B,25000,11.49,0.36,1,2
90000,MORTGAGE,0.0,A,10000,7.51,0.11,0,2
141000,MORTGAGE,7.0,B,25000,11.12,0.18,0,5
60000,MORTGAGE,6.0,A,18000,8.9,0.3,0,2
65004,RENT,0.0,C,3000,12.87,0.05,0,9
50000,RENT,6.0,A,6000,6.99,0.12,0,5
38004,RENT,2.0,D,6000,14.11,0.16,1,11
28800,RENT,5.0,D,5000,16.29,0.17,0,2
59000,MORTGAGE,4.0,B,20000,10.25,0.34,0,2
75000,MORTGAGE,4.0,B,12000,9.91,0.16,0,1
40000,RENT,3.0,B,5000,11.86,0.13,0,2
45760,MORTGAGE,2.0,B,9125,11.11,0.2,0,3
71000,RENT,5.0,D,4000,16.0,0.06,1,10
60000,RENT,5.0,B,10000,10.59,0.17,0,5
56000,RENT,4.0,C,20000,12.99,0.36,1,12
65000,RENT,0.0,B,7000,9.99,0.11,0,5
29004,RENT,5.0,B,6000,11.99,0.21,0,5
82500,RENT,5.0,A,2500,8.9,0.03,0,1
74000,RENT,13.0,B,1800,10.75,0.02,0,3
59000,MORTGAGE,6.0,B,4800,10.36,0.08,0,5
42000,MORTGAGE,6.0,B,10000,11.83,0.24,1,3
50000,RENT,1.0,A,10000,6.54,0.2,0,6
25000,RENT,0.0,A,6000,7.14,0.24,0,2
62900,MORTGAGE,5.0,E,20000,17.51,0.27,1,5
45000,RENT,0.0,C,5000,12.68,0.11,0,2
62000,MORTGAGE,2.0,B,15000,10.25,0.24,0,6
30000,RENT,1.0,C,5000,12.53,0.17,0,2
87000,RENT,3.0,A,10000,7.29,0.11,0,2
45000,RENT,0.0,C,8000,14.65,0.18,0,5
72000,RENT,5.0,B,6400,10.37,0.09,0,5
32000,RENT,0.0,C,10000,13.49,0.31,1,5
50000,MORTGAGE,1.0,A,12000,7.29,0.24,0,3
38400,MORTGAGE,2.0,B,5000,10.99,0.13,0,5
120000,MORTGAGE,8.0,A,12000,7.51,0.1,0,4
36000,MORTGAGE,15.0,C,5000,13.99,0.14,0,11
90000,RENT,5.0,B,20000,11.49,0.22,0,5
90000,MORTGAGE,13.0,B,10000,10.65,0.11,0,1
70000,RENT,5.0,B,2000,11.49,0.03,0,2
40000,MORTGAGE,3.0,A,12000,6.54,0.3,0,2
65000,MORTGAGE,3.0,B,15000,10.25,0.23,0,4
33000,RENT,3.0,C,9000,14.27,0.27,0,9
120000,MORTGAGE,13.0,A,10000,8.59,0.08,0,5
56000,RENT,3.0,E,10000,16.35,0.18,0,3
84000,RENT,0.0,D,5000,14.96,0.06,1,6
54000,MORTGAGE,7.0,A,8000,5.42,0.15,0,2
75500,MORTGAGE,6.0,B,7000,10.65,0.09,0,5
48000,RENT,6.0,B,10000,10.99,0.21,0,2
62400,RENT,7.0,C,8500,14.65,0.14,1,4
60000,RENT,1.0,B,5000,9.91,0.08,0,3
45000,RENT,4.0,A,3000,7.74,0.07,0,3
55000,RENT,0.0,B,3000,10.74,0.05,0,4
72000,RENT,3.0,C,6500,13.47,0.09,0,8
72000,RENT,6.0,E,15000,16.7,0.21,1,7
40000,RENT,1.0,A,1500,7.68,0.04,0,6
60000,OWN,4.0,B,12000,12.18,0.2,0,2
66000,MORTGAGE,4.0,D,15000,16.89,0.23,1,12
175000,OWN,2.0,A,2500,9.32,0.01,0,2
170000,MORTGAGE,6.0,E,20000,19.69,0.12,0,3
35000,RENT,6.0,D,5800,14.59,0.16,1,6
40000,RENT,8.0,B,12000,10.99,0.3,0,5
70000,RENT,6.0,B,2500,10.0,0.04,0,6
59000,MORTGAGE,9.0,A,10000,7.88,0.17,0,4
37000,RENT,3.0,C,14000,13.49,0.37,1,6
80000,MORTGAGE,9.0,B,9000,10.99,0.11,0,1
14400,RENT,1.0,C,4750,13.85,0.33,1,3
77000,RENT,6.0,B,25000,11.86,0.32,0,2
75000,MORTGAGE,6.0,B,7000,11.71,0.09,0,2
28500,RENT,1.0,D,7500,15.33,0.27,1,6
34000,RENT,0.0,C,10000,13.16,0.29,1,3
75000,RENT,0.0,B,20000,11.11,0.27,0,5
80000,RENT,1.0,C,20000,13.92,0.25,0,2
80000,MORTGAGE,7.0,B,16000,11.99,0.2,0,5
47000,MORTGAGE,3.0,A,5000,7.14,0.11,0,6
50000,RENT,6.0,A,10000,7.29,0.2,0,5
90000,MORTGAGE,2.0,C,5000,14.27,0.06,0,9
60000,MORTGAGE,13.0,A,8000,7.49,0.13,0,6
40000,RENT,6.0,C,10500,14.27,0.25,0,1
75000,MORTGAGE,0.0,B,10000,9.25,0.13,0,1
125000,RENT,6.0,E,14000,14.82,0.11,0,11
45000,RENT,5.0,B,2500,11.99,0.05,0,2
60000,MORTGAGE,6.0,A,17500,6.54,0.29,0,6
39000,RENT,3.0,D,5000,14.96,0.13,0,11
60500,MORTGAGE,8.0,A,15000,6.03,0.24,0,6
51000,RENT,4.0,B,12000,9.88,0.24,0,1
65000,RENT,7.0,D,3000,15.62,0.05,0,2
54996,MORTGAGE,0.0,C,7500,12.61,0.14,0,4
85100,RENT,4.0,A,4500,7.51,0.05,0,2
62000,RENT,9.0,B,10000,10.25,0.16,0,6
36000,RENT,2.0,B,11000,12.21,0.32,1,5
80000,RENT,3.0,C,10000,13.16,0.13,0,7
39000,MORTGAGE,3.0,B,16000,11.83,0.41,0,3
91800,MORTGAGE,5.0,D,24625,16.32,0.23,1,11
61717,MORTGAGE,7.0,B,15000,11.48,0.24,0,2
30000,RENT,5.0,B,6000,12.42,0.2,0,5
35000,RENT,1.0,C,10000,13.47,0.29,0,6
98000,MORTGAGE,3.0,A,5000,7.68,0.05,0,6
50000,OWN,6.0,B,9000,11.48,0.18,0,3
62000,RENT,6.0,A,5000,6.03,0.08,0,3
47412,MORTGAGE,8.0,C,5000,12.84,0.11,0,1
30000,RENT,3.0,A,3000,7.29,0.1,0,6
60000,MORTGAGE,8.0,A,10000,6.03,0.17,0,6
50000,RENT,0.0,C,12000,13.48,0.24,0,9
60000,MORTGAGE,8.0,C,8400,13.48,0.14,0,7
63500,MORTGAGE,0.0,A,5200,7.4,0.08,0,3
30000,RENT,2.0,B,5000,10.36,0.17,0,2
41700,MORTGAGE,7.0,A,6500,6.03,0.16,0,2
74004,RENT,1.0,D,24000,14.84,0.31,1,6
50000,MORTGAGE,0.0,B,6000,10.99,0.12,0,6
59000,RENT,7.0,C,19000,13.48,0.33,1,11
60000,MORTGAGE,8.0,A,11000,9.32,0.18,1,3
74000,OWN,5.0,B,4400,11.48,0.06,0,1
60000,RENT,4.0,A,6000,7.29,0.1,0,6
30000,RENT,1.0,B,10000,11.99,0.33,1,5
32000,RENT,1.0,C,7500,13.48,0.23,1,9
60000,MORTGAGE,6.0,A,5000,6.62,0.08,0,2
60000,RENT,0.0,B,25850,12.69,0.43,1,1
90000,RENT,4.0,C,10000,13.98,0.11,0,5
60000,RENT,5.0,B,5500,10.65,0.09,0,5
55000,RENT,4.0,C,8000,13.49,0.15,0,4
54000,RENT,4.0,B,3600,11.49,0.07,0,3
30000,MORTGAGE,4.0,C,3000,14.27,0.1,0,8
25000,RENT,2.0,B,7000,9.25,0.28,0,5
36000,RENT,1.0,B,3000,11.71,0.08,0,6
87600,MORTGAGE,5.0,A,12000,7.49,0.14,0,3
60000,RENT,2.0,C,5600,13.85,0.09,0,3
50000,RENT,5.0,A,8000,7.14,0.16,0,4
65000,MORTGAGE,14.0,A,12000,5.42,0.18,0,5
30000,RENT,5.0,B,6000,11.99,0.2,0,2
29000,RENT,7.0,B,4000,10.74,0.14,1,6
30000,OWN,6.0,A,4500,8.49,0.15,0,5
55000,MORTGAGE,5.0,A,10000,6.03,0.18,0,2
71496,RENT,4.0,B,11000,9.99,0.15,0,2
120000,RENT,4.0,B,15000,11.48,0.13,0,4
42000,RENT,0.0,B,2000,10.25,0.05,0,6
79700,MORTGAGE,5.0,B,7000,9.99,0.09,0,4
36000,MORTGAGE,10.0,B,5250,10.99,0.15,0,2
24000,OWN,2.0,B,5000,11.49,0.21,0,1
48000,MORTGAGE,4.0,C,1400,14.79,0.03,0,12
75000,RENT,2.0,C,8000,13.47,0.11,0,5
120000,MORTGAGE,11.0,A,10000,7.49,0.08,0,5
110000,MORTGAGE,7.0,B,25000,10.99,0.23,0,5
90000,RENT,1.0,B,9000,12.53,0.1,0,2
61200,RENT,2.0,B,10000,9.91,0.16,1,5
55000,MORTGAGE,4.0,A,3000,7.88,0.05,0,6
45996,RENT,2.0,E,15000,16.0,0.33,1,7
100000,MORTGAGE,11.0,B,3000,11.49,0.03,0,1
67000,MORTGAGE,5.0,B,2500,10.99,0.04,0,1
54000,RENT,2.0,B,5200,9.99,0.1,0,4
62400,RENT,8.0,C,20000,13.85,0.32,1,5
35000,MORTGAGE,6.0,B,2000,11.49,0.06,0,2
24000,MORTGAGE,17.0,A,7000,7.74,0.29,0,5
133119,MORTGAGE,9.0,A,25000,6.54,0.19,0,6
24000,RENT,0.0,C,2000,13.49,0.08,0,11
74880,RENT,7.0,D,2500,14.96,0.03,1,11
39000,RENT,1.0,D,3000,14.84,0.08,1,9
78000,RENT,0.0,B,20000,11.49,0.26,1,4
45000,RENT,2.0,A,6575,7.51,0.15,0,2
31000,RENT,4.0,A,5600,6.54,0.17,1,4
60000,MORTGAGE,6.0,B,5000,10.99,0.08,0,3
60000,RENT,2.0,B,10000,10.37,0.17,0,6
45000,RENT,7.0,B,1800,10.59,0.04,0,2
60000,MORTGAGE,6.0,A,2400,8.49,0.04,0,6
45000,MORTGAGE,6.0,C,5000,14.27,0.11,0,11
73000,MORTGAGE,0.0,A,9600,6.92,0.14,0,6
75000,MORTGAGE,8.0,A,10000,7.51,0.13,0,2
48000,RENT,5.0,C,5000,13.99,0.1,0,9
78200,MORTGAGE,2.0,E,24000,16.45,0.26,1,5
54000,MORTGAGE,13.0,A,10000,7.51,0.19,0,3
24000,RENT,0.0,C,5000,12.87,0.21,0,8
95000,MORTGAGE,14.0,C,13000,13.72,0.14,0,1
54000,RENT,13.0,C,8000,13.49,0.15,0,12
30000,RENT,1.0,C,5000,14.35,0.17,0,8
60000,RENT,8.0,A,15000,7.88,0.25,0,4
91000,MORTGAGE,5.0,A,12000,5.42,0.13,0,5
53000,MORTGAGE,16.0,A,6000,7.29,0.11,0,1
42000,RENT,3.0,A,7000,5.42,0.17,0,1
75000,OWN,8.0,B,25000,12.18,0.33,0,1
65000,RENT,11.0,D,5000,14.96,0.08,0,3
36000,RENT,3.0,A,9000,6.62,0.25,0,5
160000,RENT,0.0,C,20000,13.98,0.13,0,2
93000,RENT,1.0,A,12000,7.9,0.13,0,6
150000,MORTGAGE,9.0,A,9000,7.49,0.06,0,3
55000,RENT,3.0,A,14000,8.59,0.25,0,5
82000,RENT,4.0,C,20000,13.06,0.24,0,8
29000,RENT,0.0,D,6000,14.61,0.21,1,7
43495,MORTGAGE,3.0,B,10800,10.99,0.25,0,2
35000,RENT,0.0,A,3200,9.63,0.09,0,2
42000,RENT,3.0,B,4500,10.62,0.11,0,1
47800,MORTGAGE,0.0,B,1500,11.48,0.03,0,2
78000,RENT,6.0,C,7000,12.54,0.09,0,12
80000,MORTGAGE,6.0,B,15000,10.99,0.19,0,1
72000,OWN,3.0,D,20000,14.42,0.28,0,9
64000,MORTGAGE,5.0,D,15000,16.49,0.23,0,1
42000,RENT,4.0,B,3000,11.71,0.07,0,1
20000,RENT,0.0,B,6000,11.71,0.3,0,2
90000,RENT,3.0,B,20000,11.48,0.22,0,5
60000,RENT,2.0,D,16800,15.65,0.28,1,12
74400,RENT,1.0,C,3500,12.87,0.05,0,6
75000,RENT,3.0,B,12000,9.91,0.16,0,2
60000,RENT,2.0,A,1000,7.88,0.02,0,2
40000,RENT,0.0,B,3000,9.91,0.07,0,3
60000,RENT,0.0,E,20000,18.39,0.38,1,1
48000,RENT,1.0,A,4800,7.51,0.1,0,5
90000,RENT,4.0,B,12000,10.99,0.13,0,3
40000,RENT,2.0,B,3600,11.12,0.09,0,6
60000,MORTGAGE,6.0,B,13000,10.65,0.22,0,2
60000,RENT,1.0,B,3000,9.99,0.05,0,6
75000,MORTGAGE,4.0,A,12000,8.9,0.16,0,1
90000,RENT,5.0,B,25000,10.99,0.28,0,1
80000,MORTGAGE,2.0,C,10000,13.49,0.13,0,3
84000,MORTGAGE,12.0,C,10000,14.65,0.12,0,4
55000,MORTGAGE,6.0,B,5000,12.69,0.09,0,5
80000,MORTGAGE,5.0,A,12000,7.9,0.15,0,2
27000,RENT,2.0,B,6000,10.75,0.22,0,3
120000,MORTGAGE,0.0,A,7200,7.29,0.06,0,1
60000,RENT,3.0,B,3000,12.18,0.05,0,2
52000,RENT,6.0,B,12000,11.36,0.23,0,2
40000,RENT,0.0,C,15000,13.11,0.38,1,1
55000,MORTGAGE,3.0,B,10000,11.49,0.18,0,5
48000,RENT,4.0,B,7000,10.62,0.15,0,2
53000,RENT,1.0,B,10000,9.88,0.19,0,1
48000,RENT,6.0,B,7000,11.86,0.15,0,2
70000,MORTGAGE,3.0,A,12000,6.99,0.17,0,3
100000,MORTGAGE,0.0,C,15000,13.57,0.15,0,1
38014,MORTGAGE,6.0,B,10000,10.38,0.26,0,4
35000,MORTGAGE,5.0,A,4000,7.9,0.11,0,2
60000,MORTGAGE,7.0,A,8000,9.32,0.13,0,5
48000,MORTGAGE,3.0,A,3000,6.76,0.06,0,3
32000,MORTGAGE,1.0,C,3600,13.22,0.11,0,1
100000,MORTGAGE,3.0,A,12000,7.51,0.12,0,2
58000,RENT,15.0,B,4000,11.14,0.07,0,1
120000,MORTGAGE,5.0,B,10000,9.99,0.08,0,5
75000,MORTGAGE,15.0,B,6775,11.14,0.09,0,1
64500,RENT,4.0,B,5000,11.89,0.08,0,2
60000,RENT,4.0,E,12000,16.63,0.2,0,9
57460,MORTGAGE,1.0,B,10500,9.99,0.18,0,2
30000,RENT,4.0,A,8000,6.99,0.27,0,2
44004,RENT,2.0,D,12000,14.09,0.27,1,7
53000,MORTGAGE,9.0,B,12000,11.99,0.23,0,4
65000,MORTGAGE,5.0,B,24000,11.83,0.37,0,1
60000,RENT,7.0,B,5000,10.62,0.08,0,6
57600,MORTGAGE,3.0,A,4000,7.68,0.07,0,4
48000,RENT,6.0,A,2400,7.88,0.05,0,2
27996,RENT,2.0,E,4800,18.64,0.18,1,3
27600,RENT,5.0,D,7500,15.58,0.27,1,5
30500,RENT,0.0,C,10000,12.53,0.33,1,5
30000,MORTGAGE,0.0,A,10000,7.51,0.33,0,6
98000,RENT,10.0,B,5000,12.69,0.05,0,6
38400,RENT,5.0,B,14125,11.49,0.36,1,5
80000,MORTGAGE,7.0,C,10000,13.47,0.13,0,11
30000,RENT,3.0,C,5000,12.61,0.17,0,6
38000,RENT,3.0,B,10000,10.99,0.26,0,3
68000,MORTGAGE,5.0,A,10000,6.03,0.15,0,2
24000,MORTGAGE,2.0,A,1500,8.59,0.06,0,5
55000,RENT,0.0,B,4000,10.37,0.07,0,4
30000,RENT,4.0,C,3000,13.49,0.1,0,12
23000,RENT,3.0,C,6250,12.73,0.27,0,2
150000,RENT,3.0,A,24000,7.9,0.16,0,1
85000,RENT,0.0,A,7000,7.9,0.08,0,3
70000,MORTGAGE,19.0,B,5400,10.65,0.08,0,3
90000,RENT,2.0,C,12000,14.65,0.13,0,5
150000,MORTGAGE,0.0,B,25000,11.12,0.17,0,5
72000,MORTGAGE,9.0,A,13000,6.03,0.18,0,3
48000,MORTGAGE,4.0,C,5000,13.98,0.1,0,12
57000,MORTGAGE,8.0,C,9500,13.99,0.17,0,3
60000,RENT,1.0,B,8000,11.71,0.13,0,3
52000,RENT,4.0,A,7000,8.94,0.13,0,2
47500,RENT,5.0,A,12000,7.9,0.25,0,2
120000,MORTGAGE,0.0,B,17000,11.49,0.14,0,1
49920,MORTGAGE,2.0,B,3325,10.99,0.07,0,6
55000,MORTGAGE,6.0,B,12000,11.99,0.22,0,6
70000,MORTGAGE,7.0,C,12500,13.57,0.18,0,9
35000,RENT,1.0,B,6000,10.96,0.17,0,5
82500,RENT,1.0,A,8000,8.94,0.09,0,6
39000,RENT,3.0,B,6000,11.49,0.15,0,1
100000,OTHER,5.0,B,15000,11.48,0.15,0,4
25536,RENT,1.0,C,12250,12.18,0.47,1,7
24000,OWN,0.0,A,7000,8.94,0.29,0,1
69500,RENT,2.0,A,6000,9.32,0.09,0,1
78000,RENT,0.0,A,1000,7.29,0.01,0,3
64000,RENT,8.0,A,10000,7.51,0.16,0,1
30004,OWN,1.0,C,7500,12.99,0.25,0,3
57000,RENT,0.0,B,14400,11.71,0.25,0,6
72000,OTHER,3.0,A,3000,7.9,0.04,0,4
50000,MORTGAGE,11.0,B,10000,10.39,0.2,0,3
70000,MORTGAGE,6.0,A,6000,6.92,0.09,0,2
20000,RENT,1.0,B,6000,10.39,0.3,0,5
30000,RENT,2.0,A,5000,7.88,0.17,0,1
59004,RENT,2.0,D,7000,14.84,0.12,1,6
27000,RENT,1.0,F,10000,19.04,0.41,1,8
72000,MORTGAGE,6.0,A,6000,6.54,0.08,0,5
72000,RENT,8.0,E,5000,17.93,0.07,1,6
62000,MORTGAGE,7.0,C,5000,11.66,0.08,0,2
90000,MORTGAGE,12.0,A,12000,5.42,0.13,0,3
40000,MORTGAGE,9.0,B,4000,12.42,0.1,0,5
66300,RENT,0.0,D,24250,15.7,0.31,1,5
84996,MORTGAGE,3.0,A,8000,6.54,0.09,0,5
50000,RENT,9.0,C,23000,13.11,0.44,1,8
42000,RENT,3.0,E,7500,15.07,0.18,1,11
80000,MORTGAGE,0.0,B,7500,11.49,0.09,0,2
64500,RENT,1.0,C,7000,12.73,0.11,0,8
34000,RENT,2.0,C,5000,13.79,0.15,1,5
50000,RENT,2.0,B,14000,10.37,0.28,0,1
60000,MORTGAGE,7.0,B,5000,10.25,0.08,0,2
132000,MORTGAGE,2.0,A,14000,5.42,0.11,0,6
66300,MORTGAGE,2.0,E,20000,16.0,0.28,1,5
42000,MORTGAGE,3.0,C,4000,13.35,0.1,1,10
60000,MORTGAGE,4.0,C,20000,12.61,0.33,0,10
31000,RENT,0.0,A,6000,7.14,0.19,0,2
75000,MORTGAGE,13.0,B,10000,10.59,0.13,0,2
65000,MORTGAGE,2.0,B,10000,11.26,0.15,0,3
54000,RENT,4.0,G,10000,21.21,0.19,1,11
63000,MORTGAGE,9.0,A,12000,7.88,0.19,0,3
64000,RENT,0.0,A,6000,8.59,0.09,0,6
37212,RENT,6.0,E,7500,16.69,0.2,1,3
90000,MORTGAGE,8.0,A,10000,7.9,0.11,0,6
36000,RENT,0.0,C,10000,12.84,0.27,1,6
55000,MORTGAGE,9.0,B,15000,12.21,0.27,0,3
33276,RENT,2.0,F,10000,18.3,0.3,1,12
39000,MORTGAGE,6.0,A,10750,6.62,0.28,0,1
55000,MORTGAGE,11.0,B,8000,10.0,0.15,0,3
48000,RENT,5.0,B,5000,11.49,0.1,0,3
98000,MORTGAGE,12.0,B,6000,9.91,0.06,0,6
55000,RENT,5.0,B,10000,12.21,0.18,0,2
49000,RENT,3.0,A,3500,7.88,0.07,0,2
36000,RENT,2.0,B,4000,10.62,0.11,0,5
78000,MORTGAGE,13.0,C,10000,13.06,0.13,0,3
58000,RENT,0.0,E,8400,16.82,0.14,1,8
24000,RENT,3.0,B,3000,10.14,0.13,0,6
45000,RENT,3.0,C,5000,13.98,0.11,0,11
40000,RENT,3.0,C,2500,14.27,0.06,0,11
70000,RENT,3.0,B,14000,10.36,0.2,0,6
72000,RENT,4.0,B,18000,12.69,0.25,0,6
40000,RENT,0.0,A,4000,5.42,0.1,0,1
40800,MORTGAGE,0.0,B,10400,11.71,0.25,0,3
80000,MORTGAGE,3.0,A,10000,6.62,0.13,0,1
99100,RENT,5.0,A,5000,7.43,0.05,0,5
30000,MORTGAGE,5.0,A,8000,5.42,0.27,1,3
30000,RENT,6.0,B,3200,10.14,0.11,0,3
30000,RENT,0.0,C,8000,12.53,0.27,0,1
90000,MORTGAGE,9.0,A,15000,7.51,0.17,0,3
80000,MORTGAGE,0.0,A,6000,8.59,0.07,0,2
140000,MORTGAGE,2.0,D,20000,14.96,0.14,0,7
80000,MORTGAGE,4.0,B,15000,12.42,0.19,0,3
58000,RENT,5.0,E,5000,16.7,0.09,1,12
63360,OWN,5.0,D,24250,15.65,0.39,0,10
24000,RENT,5.0,B,10000,10.99,0.42,1,3
92000,MORTGAGE,0.0,A,12000,6.62,0.13,0,5
91200,MORTGAGE,1.0,A,6000,7.68,0.06,0,3
